ID,DemAffl,DemAge,DemClusterGroup,DemGender,DemReg,DemTVReg,LoyalClass,LoyalSpend,LoyalTime,TargetBuy
9595821,15.0,35.0,F,F,South East,London,Tin,0.009999999999999998,8.0,1
9596836,7.0,62.0,D,F,North,Yorkshire,Gold,10000.0,4.0,1
9597328,7.0,36.0,E,F,South East,London,Silver,500.0,1.0,1
9597727,12.0,61.0,B,U,North,N West,Silver,4872.0,8.0,0
9598952,7.0,77.0,B,U,South East,London,Silver,1250.0,7.0,0
9599436,15.0,51.0,F,F,Midlands,Midlands,Tin,0.009999999999999998,5.0,1
9602151,2.0,53.0,B,F,North,N West,Silver,3052.66,7.0,0
9602925,11.0,49.0,E,M,South East,London,Tin,0.009999999999999998,4.0,0
9603220,12.0,66.0,B,F,South East,London,Tin,0.009999999999999998,31.0,0
9604634,4.0,78.0,C,M,North,Yorkshire,Silver,3000.0,5.0,0
9606971,5.0,60.0,B,F,North,N West,Tin,0.009999999999999998,5.0,0
9607730,6.0,68.0,C,M,South East,S & S East,Silver,1600.0,9.0,0
9608788,9.0,48.0,F,M,Midlands,East,Silver,420.0,4.0,0
9608915,8.0,55.0,B,F,North,N East,Silver,2000.0,6.0,0
9609903,7.0,66.0,C,M,South West,S West,Gold,20000.0,4.0,0
9609989,7.0,69.0,C,F,Midlands,East,Gold,13025.0,4.0,0
9610847,9.0,50.0,C,F,South East,S & S East,Platinum,25000.0,13.0,0
9614613,8.0,51.0,D,M,South West,S West,Tin,0.009999999999999998,5.0,0
9615083,12.0,52.0,B,F,South East,London,Silver,4000.0,5.0,0
9617078,6.0,31.0,C,M,North,Yorkshire,Tin,0.009999999999999998,5.0,0
9621091,5.0,44.0,A,F,South East,S & S East,Tin,0.009999999999999998,8.0,0
9624422,8.0,52.0,F,F,South East,London,Tin,0.009999999999999998,8.0,1
9624562,6.0,64.0,C,F,Midlands,Midlands,Gold,12315.0,29.0,0
9626786,8.0,54.0,D,F,South East,London,Silver,300.01,9.0,1
9627375,7.0,59.0,B,F,Midlands,East,Tin,0.009999999999999998,5.0,0
9628126,17.0,55.0,B,M,North,N West,Silver,3000.0,2.0,1
9629963,11.0,29.0,E,F,Scottish,N Scot,Tin,0.009999999999999998,5.0,1
9630546,6.0,73.0,D,F,South East,London,Silver,3026.68,7.0,0
9634630,10.0,58.0,B,F,Midlands,Midlands,Gold,6000.0,1.0,1
9636129,14.0,58.0,E,F,Midlands,Midlands,Tin,0.009999999999999998,4.0,1
9636773,9.0,78.0,C,F,South East,London,Gold,18000.0,12.0,0
9637419,11.0,52.0,D,M,South East,London,Gold,6000.0,15.0,0
9638083,5.0,33.0,B,F,South East,S & S East,Tin,0.009999999999999998,4.0,1
9639713,6.0,27.0,E,U,Scottish,C Scotland,Silver,840.0,6.0,0
9640002,6.0,68.0,E,F,South West,S West,Silver,0.019999999999999997,9.0,1
9640363,5.0,66.0,A,F,Midlands,Midlands,Gold,6000.0,2.0,1
9643095,10.0,60.0,B,F,North,Yorkshire,Silver,1000.0,5.0,0
9646531,8.0,54.0,F,F,South East,S & S East,Tin,0.009999999999999998,5.0,0
9646825,9.0,51.0,E,F,Midlands,Midlands,Gold,6000.0,1.0,0
9648127,9.0,45.0,C,F,South East,S & S East,Silver,50.0,2.0,0
9649115,4.0,41.0,F,M,North,Yorkshire,Tin,0.009999999999999998,5.0,0
9650024,5.0,75.0,D,F,North,N East,Silver,1100.0,4.0,0
9651144,9.0,47.0,F,M,South East,London,Tin,0.009999999999999998,8.0,0
9651357,9.0,60.0,F,F,South East,S & S East,Silver,1560.2199999999998,8.0,0
9653716,12.0,54.0,B,M,Scottish,N Scot,Gold,20000.0,6.0,0
9656774,16.0,57.0,C,M,Midlands,East,Silver,1000.0,4.0,0
9658718,7.0,62.0,E,F,Midlands,Midlands,Platinum,25457.449999999997,7.0,0
9658831,7.0,74.0,F,U,Midlands,Midlands,Silver,5000.0,2.0,0
9661352,6.0,52.0,E,F,South East,London,Gold,12000.0,8.0,0
9662448,4.0,54.0,D,F,South East,London,Tin,0.009999999999999998,4.0,0
9663215,10.0,54.0,F,M,North,Yorkshire,Tin,0.009999999999999998,8.0,0
9664378,8.0,31.0,F,F,North,N West,Silver,116.85,10.0,0
9664564,8.0,53.0,C,F,South East,S & S East,Tin,0.009999999999999998,8.0,0
9665595,10.0,64.0,F,F,Midlands,Wales & West,Silver,3000.0,7.0,0
9665889,6.0,50.0,B,F,Midlands,Midlands,Platinum,34895.94,9.0,0
9668039,8.0,48.0,F,U,Midlands,East,Tin,0.009999999999999998,8.0,0
9668721,11.0,68.0,C,F,South East,London,Platinum,21053.35,29.0,0
9671625,3.0,40.0,C,F,South East,London,Silver,1000.0,1.0,0
9672176,14.0,36.0,F,M,Midlands,East,Tin,0.009999999999999998,11.0,1
9672710,5.0,77.0,A,F,South East,London,Gold,11999.0,6.0,0
9673202,7.0,73.0,D,F,South East,S & S East,Gold,7535.1,8.0,0
9673687,11.0,43.0,E,F,South West,S West,Platinum,23042.91,8.0,1
9673865,9.0,72.0,E,F,North,Yorkshire,Silver,1680.0,11.0,0
9674454,12.0,51.0,C,M,South East,London,Tin,0.009999999999999998,6.0,0
9674837,8.0,49.0,E,F,Midlands,East,Tin,0.009999999999999998,7.0,0
9675507,8.0,76.0,F,M,Midlands,East,Tin,0.009999999999999998,8.0,0
9675795,9.0,33.0,B,F,Midlands,Midlands,Gold,12000.0,2.0,1
9679448,8.0,71.0,F,U,South East,London,Silver,3000.0,3.0,0
9681035,9.0,64.0,B,F,South East,S & S East,Gold,9000.01,8.0,0
9681744,5.0,51.0,C,M,South East,S & S East,Tin,0.009999999999999998,8.0,0
9683135,15.0,55.0,C,F,South East,S & S East,Gold,6000.0,2.0,1
9683585,9.0,44.0,C,F,Midlands,Midlands,Silver,60.0,11.0,0
9684212,5.0,65.0,B,M,South West,S West,Silver,3000.0,7.0,0
9685847,8.0,78.0,C,F,Midlands,Wales & West,Gold,6025.0,3.0,0
9686223,7.0,53.0,E,M,North,Yorkshire,Silver,1700.0,9.0,0
9686541,10.0,65.0,B,F,North,N East,Gold,6000.0,1.0,1
9686843,8.0,61.0,E,F,South East,London,Gold,6053.349999999999,5.0,0
9689710,7.0,50.0,B,F,South East,S & S East,Gold,6000.0,5.0,1
9689834,4.0,55.0,A,F,South East,London,Gold,6000.0,1.0,0
9691650,16.0,60.0,D,F,Midlands,East,Silver,5000.0,1.0,1
9704353,8.0,41.0,C,F,South East,London,Tin,0.009999999999999998,8.0,0
9705759,11.0,37.0,E,F,Midlands,Wales & West,Silver,1000.0,8.0,1
9710035,7.0,69.0,E,F,South East,S & S East,Gold,6053.349999999999,7.0,0
9710302,10.0,57.0,D,F,South East,London,Gold,10000.0,2.0,1
9711163,6.0,33.0,F,F,Scottish,C Scotland,Tin,0.009999999999999998,4.0,0
9711538,6.0,67.0,F,F,Midlands,East,Silver,1000.0,8.0,0
9712852,2.0,69.0,C,F,Midlands,Wales & West,Gold,6000.0,2.0,0
9713123,9.0,37.0,F,M,South East,S & S East,Silver,3500.0,2.0,1
9713433,5.0,71.0,F,F,South East,London,Gold,12000.0,2.0,0
9713700,12.0,57.0,D,F,North,N West,Silver,3200.0,13.0,0
9714545,7.0,59.0,E,M,South East,S & S East,Gold,5281.51,19.0,0
9716440,5.0,47.0,F,M,North,N West,Tin,0.009999999999999998,8.0,0
9716750,9.0,69.0,B,F,Midlands,Midlands,Gold,11400.0,8.0,0
9718656,8.0,63.0,E,F,North,N West,Gold,6697.91,2.0,0
9719105,8.0,56.0,E,F,Midlands,Midlands,Silver,2000.0,6.0,0
9720006,14.0,34.0,D,F,Midlands,Midlands,Tin,0.009999999999999998,8.0,1
9720235,10.0,53.0,F,F,Midlands,Midlands,Silver,1000.0,2.0,0
9720693,10.0,52.0,A,F,North,Yorkshire,Tin,0.009999999999999998,9.0,0
9721517,7.0,55.0,A,F,South West,S West,Silver,3000.0,4.0,0
9721886,4.0,36.0,A,F,South East,London,Tin,0.009999999999999998,9.0,1
9723986,14.0,25.0,A,F,South East,London,Silver,1500.0,5.0,1
9724044,14.0,76.0,B,F,Midlands,Wales & West,Gold,12000.0,11.0,1
9726004,5.0,71.0,C,F,South East,London,Gold,8250.0,8.0,0
9726403,15.0,58.0,F,F,South East,London,Gold,6000.0,6.0,1
9727957,10.0,74.0,F,F,South East,S & S East,Silver,5000.0,5.0,0
9728813,8.0,53.0,B,F,South East,London,Tin,0.009999999999999998,5.0,0
9730915,6.0,69.0,B,M,Midlands,Midlands,Silver,3000.0,13.0,0
9732314,4.0,65.0,E,U,South East,London,Silver,250.0,19.0,0
9732683,5.0,46.0,C,M,South East,London,Platinum,36194.13,9.0,0
9734589,11.0,39.0,C,F,South East,London,Silver,5000.0,1.0,1
9735127,9.0,75.0,A,F,South East,London,Silver,3000.0,9.0,0
9736190,4.0,56.0,D,F,Midlands,Wales & West,Silver,1000.0,12.0,0
9737499,15.0,34.0,E,F,South East,London,Silver,5000.0,10.0,1
9738266,11.0,31.0,F,M,South East,London,Gold,12000.0,2.0,1
9739874,7.0,67.0,B,M,South East,London,Gold,12000.0,13.0,0
9740724,8.0,66.0,F,F,Midlands,Wales & West,Gold,12884.25,8.0,0
9742921,14.0,37.0,C,F,South East,S & S East,Tin,0.009999999999999998,4.0,1
9744916,5.0,59.0,E,F,South East,London,Gold,7500.0,4.0,0
9745211,8.0,61.0,A,F,South East,London,Gold,14000.0,18.0,0
9746544,9.0,54.0,E,F,South East,S & S East,Tin,0.009999999999999998,5.0,0
9748989,11.0,72.0,A,F,South East,London,Silver,4000.0,2.0,0
9749292,15.0,39.0,D,F,South East,London,Tin,0.009999999999999998,7.0,1
9749462,6.0,76.0,B,M,Midlands,Wales & West,Gold,6000.0,6.0,0
9750045,10.0,49.0,F,F,Midlands,Wales & West,Gold,13658.66,8.0,0
9750746,10.0,63.0,D,F,South East,London,Silver,1000.0,9.0,1
9751696,13.0,48.0,E,M,North,N West,Silver,0.019999999999999997,5.0,0
9752455,3.0,53.0,B,F,North,Yorkshire,Tin,0.009999999999999998,8.0,0
9752587,8.0,71.0,B,F,South East,S & S East,Silver,1000.0,9.0,1
9753060,5.0,67.0,D,M,Midlands,Midlands,Silver,2500.0,13.0,0
9753826,7.0,77.0,D,F,North,N West,Gold,5037.5,5.0,0
9755721,10.0,69.0,C,F,Scottish,C Scotland,Silver,3150.0,19.0,0
9756531,8.0,49.0,F,F,Midlands,Wales & West,Silver,3000.0,9.0,0
9756817,5.0,46.0,F,F,South East,S & S East,Platinum,26000.0,18.0,0
9757600,9.0,56.0,D,F,North,Yorkshire,Gold,15000.0,3.0,0
9762450,8.0,60.0,E,F,Midlands,East,Tin,0.009999999999999998,8.0,0
9764607,12.0,51.0,F,F,Scottish,N Scot,Silver,2700.0,2.0,1
9765204,7.0,60.0,B,F,North,N West,Gold,6000.0,1.0,0
9765492,5.0,41.0,E,F,South East,London,Tin,0.009999999999999998,4.0,0
9771530,4.0,50.0,C,F,North,Yorkshire,Gold,5553.82,6.0,0
9772200,15.0,31.0,F,M,North,N East,Tin,0.009999999999999998,4.0,1
9774785,3.0,54.0,B,M,South East,London,Gold,6052.66,7.0,0
9777059,7.0,39.0,B,F,South East,London,Gold,6000.0,11.0,0
9778500,8.0,60.0,C,M,South East,London,Silver,2000.0,5.0,0
9779981,7.0,68.0,F,M,North,Yorkshire,Gold,9000.0,3.0,0
9780610,6.0,59.0,C,F,South East,S & S East,Silver,205.0,2.0,0
9782125,8.0,66.0,E,M,North,N West,Gold,6107.639999999999,6.0,0
9782842,8.0,47.0,F,M,South East,London,Tin,0.009999999999999998,7.0,0
9783962,10.0,71.0,F,M,South East,London,Gold,6000.0,4.0,0
9785507,4.0,64.0,B,M,Midlands,Midlands,Gold,6000.0,1.0,0
9785620,8.0,76.0,C,M,Midlands,East,Tin,0.009999999999999998,8.0,0
9786910,11.0,49.0,D,F,Midlands,Midlands,Silver,1000.0,5.0,0
9788204,10.0,40.0,E,M,South East,S & S East,Tin,0.009999999999999998,5.0,0
9788271,8.0,45.0,C,F,North,N East,Tin,0.009999999999999998,10.0,0
9788409,2.0,35.0,C,M,Midlands,East,Silver,3000.0,5.0,0
9788565,9.0,65.0,B,M,North,N West,Silver,3000.0,8.0,0
9788891,19.0,40.0,E,F,South West,S West,Gold,6000.0,1.0,1
9789626,8.0,36.0,E,F,South East,London,Silver,500.0,8.0,0
9791205,8.0,58.0,E,M,Midlands,Wales & West,Gold,10000.0,5.0,0
9791655,5.0,70.0,F,F,Midlands,East,Gold,6000.0,1.0,0
9791957,8.0,48.0,E,M,South West,S West,Tin,0.009999999999999998,4.0,0
9793038,7.0,47.0,C,U,South East,S & S East,Silver,0.019999999999999997,7.0,0
9794468,4.0,77.0,B,M,South East,London,Gold,6000.0,2.0,1
9795022,6.0,52.0,E,U,South West,S West,Tin,0.009999999999999998,4.0,0
9795812,9.0,68.0,F,F,South East,London,Gold,6000.0,25.0,0
9796673,8.0,58.0,D,M,North,N West,Gold,7053.339999999999,6.0,0
9796762,6.0,36.0,C,F,South East,London,Silver,4200.0,8.0,0
9797661,8.0,38.0,B,F,South East,S & S East,Silver,72.5,3.0,0
9798641,10.0,62.0,C,F,Midlands,East,Silver,3000.0,7.0,0
9801154,9.0,64.0,D,F,North,N East,Silver,1000.0,9.0,1
9801995,4.0,65.0,F,F,Midlands,Midlands,Gold,6053.349999999999,7.0,0
9803203,5.0,57.0,U,M,South East,London,Gold,6000.0,4.0,0
9803572,5.0,58.0,B,F,South East,London,Silver,3000.0,7.0,0
9805974,10.0,59.0,B,F,South East,S & S East,Gold,18000.0,3.0,0
9806180,8.0,50.0,C,U,Midlands,East,Tin,0.009999999999999998,4.0,0
9806288,6.0,58.0,C,M,North,N West,Gold,6000.0,6.0,0
9806571,6.0,27.0,F,F,North,N East,Silver,920.0,9.0,1
9811753,10.0,46.0,D,M,South East,London,Silver,350.0,11.0,0
9812822,5.0,75.0,B,F,South East,London,Silver,5000.0,5.0,0
9813772,10.0,50.0,E,F,South East,London,Silver,3000.0,9.0,0
9815287,5.0,54.0,C,M,South East,S & S East,Silver,1000.0,5.0,0
9816372,11.0,46.0,C,F,Midlands,Midlands,Tin,0.009999999999999998,5.0,1
9816631,5.0,58.0,E,F,South East,London,Gold,14000.0,4.0,0
9817433,10.0,69.0,A,F,Midlands,Midlands,Silver,240.0,35.0,1
9818499,6.0,63.0,E,M,South East,London,Platinum,20631.55,3.0,0
9819320,14.0,46.0,C,F,South East,London,Silver,3000.0,3.0,0
9819703,6.0,57.0,E,M,South East,London,Gold,6000.0,1.0,0
9819843,10.0,43.0,B,F,South East,S & S East,Tin,0.009999999999999998,8.0,0
9820760,12.0,52.0,C,F,South East,London,Silver,500.01,9.0,0
9821937,5.0,79.0,A,F,South East,London,Silver,1000.0,7.0,0
9822739,7.0,56.0,B,M,Midlands,Midlands,Gold,14000.0,11.0,0
9822852,9.0,75.0,C,M,Scottish,C Scotland,Silver,3000.0,8.0,1
9825193,11.0,49.0,F,M,South East,London,Tin,0.009999999999999998,5.0,0
9825576,5.0,71.0,A,F,South East,London,Gold,16842.12,9.0,0
9826416,10.0,47.0,B,F,South West,S West,Tin,0.009999999999999998,5.0,0
9826777,9.0,52.0,F,M,North,N West,Silver,4000.0,9.0,0
9828087,5.0,53.0,C,M,South East,London,Tin,0.009999999999999998,7.0,0
9829946,4.0,65.0,A,F,South East,London,Silver,3000.0,11.0,0
9831959,5.0,58.0,E,F,South East,London,Gold,13000.0,11.0,0
9832734,8.0,54.0,C,M,South East,S & S East,Gold,12000.0,8.0,1
9833102,13.0,52.0,D,F,North,Yorkshire,Tin,0.009999999999999998,10.0,0
9833439,5.0,60.0,E,U,North,N West,Gold,6105.32,7.0,0
9834370,5.0,58.0,B,F,Midlands,Midlands,Silver,5000.0,3.0,0
9835237,8.0,54.0,A,M,South East,S & S East,Gold,12000.0,12.0,0
9836691,14.0,50.0,E,F,South East,London,Platinum,27034.59,9.0,1
9838007,12.0,48.0,C,F,South East,S & S East,Tin,0.009999999999999998,8.0,1
9838880,4.0,57.0,D,F,Midlands,East,Platinum,20212.01,8.0,0
9839186,6.0,74.0,D,M,North,Yorkshire,Gold,6000.0,16.0,0
9841261,9.0,63.0,D,F,South East,London,Gold,19829.86,3.0,0
9842322,6.0,76.0,C,F,Midlands,Wales & West,Silver,1000.0,4.0,0
9843086,10.0,55.0,F,M,North,N West,Tin,0.009999999999999998,6.0,0
9845402,8.0,35.0,A,F,South East,London,Tin,0.009999999999999998,9.0,1
9846115,9.0,42.0,E,M,Midlands,East,Silver,2400.0,8.0,0
9846204,6.0,63.0,F,F,North,N West,Gold,6000.0,2.0,0
9846646,6.0,56.0,E,M,Midlands,Midlands,Silver,3000.0,4.0,0
9848088,13.0,41.0,E,F,North,N East,Gold,6000.0,3.0,1
9848223,14.0,53.0,C,F,South East,S & S East,Gold,7600.02,11.0,0
9848975,7.0,46.0,C,F,North,N West,Gold,9000.0,5.0,0
9850031,13.0,55.0,B,F,North,N West,Tin,0.009999999999999998,9.0,0
9850244,13.0,76.0,D,M,Midlands,Midlands,Platinum,22000.0,6.0,0
9850465,10.0,57.0,B,F,North,N West,Tin,0.009999999999999998,5.0,0
9852247,8.0,52.0,F,F,North,N West,Tin,0.009999999999999998,8.0,0
9855378,10.0,49.0,C,F,South East,London,Tin,0.009999999999999998,5.0,0
9857524,13.0,41.0,E,F,Midlands,Midlands,Tin,0.009999999999999998,10.0,0
9857885,11.0,57.0,B,F,South East,S & S East,Silver,300.0,8.0,0
9858261,7.0,49.0,F,M,Midlands,East,Silver,2000.0,1.0,0
9858830,10.0,64.0,D,F,Midlands,Wales & West,Tin,0.009999999999999998,5.0,1
9860258,8.0,76.0,A,U,South East,London,Gold,6000.0,1.0,0
9860398,12.0,55.0,D,F,Midlands,Midlands,Silver,3000.0,1.0,1
9860894,11.0,33.0,D,F,North,Yorkshire,Platinum,66000.0,4.0,1
9863133,3.0,52.0,C,M,North,N East,Gold,6053.349999999999,6.0,0
9863524,3.0,67.0,C,U,South East,S & S East,Gold,9000.0,8.0,0
9863907,6.0,50.0,E,M,South East,London,Tin,0.009999999999999998,5.0,0
9867317,6.0,42.0,A,F,Midlands,Wales & West,Tin,0.009999999999999998,5.0,1
9867996,7.0,32.0,D,M,North,N West,Silver,600.0,4.0,1
9868844,10.0,66.0,C,M,South East,S & S East,Silver,1500.0,7.0,0
9871276,8.0,59.0,D,F,South East,London,Tin,0.009999999999999998,8.0,0
9873279,9.0,39.0,D,F,Midlands,Midlands,Tin,0.009999999999999998,4.0,0
9873937,5.0,36.0,C,F,South East,London,Tin,0.009999999999999998,8.0,1
9875115,6.0,29.0,D,F,South East,S & S East,Tin,0.009999999999999998,5.0,0
9875611,16.0,41.0,F,U,South East,London,Tin,0.009999999999999998,8.0,1
9876944,8.0,46.0,E,F,Midlands,East,Gold,6755.299999999999,1.0,0
9879617,4.0,68.0,E,U,South East,London,Gold,20000.0,2.0,0
9880909,9.0,54.0,C,M,South East,London,Silver,5000.0,4.0,0
9882715,9.0,78.0,D,F,Midlands,Midlands,Gold,9000.0,8.0,1
9883835,8.0,59.0,D,F,South East,S & S East,Silver,2800.0,8.0,0
9886249,4.0,74.0,F,F,Midlands,Midlands,Silver,500.0,12.0,0
9887326,4.0,50.0,D,U,South East,S & S East,Gold,5582.4,8.0,0
9887431,9.0,48.0,F,F,Midlands,Wales & West,Tin,0.009999999999999998,5.0,1
9888454,5.0,71.0,A,F,South East,London,Gold,6000.0,12.0,0
9888527,11.0,41.0,E,F,North,N East,Gold,6000.0,1.0,1
9889035,13.0,36.0,A,M,South East,London,Tin,0.009999999999999998,5.0,1
9891269,11.0,56.0,D,F,North,N West,Silver,3000.0,2.0,0
9892338,17.0,35.0,C,F,South East,London,Silver,1620.0,5.0,1
9895647,11.0,72.0,D,M,Midlands,Midlands,Silver,300.0,8.0,0
9897798,12.0,61.0,E,F,Midlands,Midlands,Gold,9000.0,3.0,0
9901973,7.0,35.0,B,F,South East,London,Silver,100.0,3.0,1
9904654,13.0,69.0,A,F,South East,London,Gold,10050.0,4.0,1
9904859,9.0,26.0,B,F,South East,London,Silver,500.0,8.0,1
9905847,7.0,71.0,B,F,South East,S & S East,Gold,12900.0,15.0,0
9907343,12.0,72.0,F,F,Midlands,East,Gold,6000.0,3.0,0
9911316,16.0,47.0,C,F,South East,S & S East,Tin,0.009999999999999998,4.0,1
9911448,8.0,29.0,C,F,South East,S & S East,Tin,0.009999999999999998,4.0,0
9912037,9.0,38.0,C,F,North,N West,Silver,500.01,10.0,1
9912304,7.0,59.0,C,F,Midlands,Wales & West,Silver,1020.0,11.0,1
9915559,10.0,59.0,C,M,North,Yorkshire,Silver,1000.0,17.0,1
9919481,10.0,70.0,A,F,North,N East,Silver,1500.0,5.0,0
9920277,6.0,55.0,E,F,South West,S West,Gold,6000.0,2.0,0
9923977,5.0,72.0,D,M,South East,London,Silver,4172.52,2.0,0
9924574,8.0,73.0,A,F,South East,London,Gold,18053.35,6.0,0
9926070,7.0,75.0,B,F,South East,S & S East,Platinum,30000.0,4.0,0
9926143,10.0,52.0,C,F,South East,S & S East,Tin,0.009999999999999998,5.0,1
9927921,7.0,45.0,A,F,South East,London,Tin,0.009999999999999998,10.0,0
9928529,12.0,75.0,C,M,North,N West,Gold,6000.0,5.0,1
9929924,4.0,44.0,E,M,Midlands,Midlands,Silver,50.0,2.0,0
9935797,8.0,48.0,C,U,North,N West,Silver,1420.0,6.0,0
9936491,8.0,63.0,D,F,Midlands,Midlands,Tin,0.009999999999999998,8.0,0
9936785,8.0,60.0,E,U,South East,London,Silver,4000.0,9.0,0
9939385,11.0,33.0,F,F,North,Yorkshire,Silver,360.0,9.0,1
9940324,4.0,49.0,B,F,Midlands,Midlands,Silver,3000.0,3.0,0
9940715,7.0,74.0,B,M,North,N West,Gold,7000.0,2.0,1
9941649,7.0,39.0,E,F,Scottish,C Scotland,Tin,0.009999999999999998,4.0,1
9944125,9.0,59.0,E,F,North,N West,Silver,1000.02,5.0,0
9944877,7.0,65.0,B,U,South East,S & S East,Gold,12000.0,4.0,0
9945385,12.0,32.0,C,M,South East,S & S East,Tin,0.009999999999999998,4.0,1
9945903,12.0,76.0,D,F,Scottish,N Scot,Gold,10850.0,3.0,0
9947833,7.0,35.0,F,F,Midlands,Midlands,Silver,1300.0,2.0,1
9948961,6.0,77.0,E,M,North,Yorkshire,Silver,2000.0,1.0,0
9949542,4.0,51.0,C,F,South East,London,Silver,3000.0,4.0,0
9951768,8.0,33.0,D,F,South East,London,Gold,12500.0,1.0,1
9952276,13.0,56.0,E,F,Midlands,Wales & West,Tin,0.009999999999999998,5.0,1
9953981,10.0,30.0,F,F,South East,London,Silver,1500.0,8.0,1
9954317,2.0,47.0,B,M,South East,London,Tin,0.009999999999999998,10.0,0
9957294,7.0,37.0,A,M,North,N West,Gold,13666.689999999999,7.0,0
9958649,5.0,53.0,B,F,North,N West,Tin,0.009999999999999998,5.0,0
9958797,4.0,59.0,D,M,South East,London,Silver,960.0,5.0,0
9959823,6.0,62.0,C,F,North,N East,Gold,17000.0,2.0,0
9960570,13.0,54.0,E,F,South East,London,Gold,6000.0,2.0,1
9960694,14.0,61.0,C,F,South East,London,Silver,1000.0,5.0,1
9963286,15.0,39.0,E,F,South East,London,Tin,0.009999999999999998,5.0,1
9963650,11.0,34.0,E,F,Midlands,East,Tin,0.009999999999999998,5.0,1
9967117,13.0,68.0,E,F,Midlands,East,Silver,3000.0,7.0,0
9967419,13.0,54.0,B,F,North,N West,Tin,0.009999999999999998,8.0,1
9967524,11.0,59.0,D,M,Midlands,Midlands,Gold,10000.0,1.0,0
9969586,10.0,70.0,A,F,Midlands,Midlands,Silver,2723.77,23.0,0
9971262,10.0,51.0,C,M,Midlands,Midlands,Tin,0.009999999999999998,5.0,0
9972153,5.0,69.0,F,F,South East,S & S East,Tin,0.009999999999999998,4.0,0
9976507,16.0,31.0,A,F,South East,S & S East,Silver,1000.0,5.0,1
9979018,7.0,48.0,F,F,North,N East,Tin,0.009999999999999998,5.0,1
9982507,8.0,76.0,F,F,Scottish,C Scotland,Gold,6000.0,18.0,0
9982906,15.0,72.0,C,U,Midlands,Wales & West,Silver,3000.0,5.0,0
9983376,6.0,50.0,B,M,South East,S & S East,Silver,600.0,9.0,0
9984895,8.0,48.0,B,F,Midlands,Midlands,Silver,100.0,1.0,0
9985247,8.0,60.0,C,F,North,Yorkshire,Tin,0.009999999999999998,4.0,0
9985514,5.0,57.0,B,M,Midlands,Midlands,Tin,0.009999999999999998,10.0,0
9988823,11.0,39.0,D,U,South East,London,Gold,5850.0,2.0,1
9989552,4.0,38.0,E,F,Midlands,Midlands,Gold,9000.0,3.0,0
9992804,8.0,62.0,E,F,South East,London,Silver,1000.0,5.0,0
9993746,12.0,46.0,C,F,South East,London,Silver,2035.8799999999999,2.0,1
9994572,13.0,33.0,D,F,South East,S & S East,Tin,0.009999999999999998,5.0,1
9995617,9.0,79.0,C,F,South East,S & S East,Silver,5000.0,5.0,1
9996540,7.0,62.0,E,F,Midlands,Wales & West,Tin,0.009999999999999998,6.0,0
9996907,5.0,38.0,C,M,Scottish,C Scotland,Gold,17555.03,4.0,0
9997563,9.0,53.0,B,F,South East,S & S East,Silver,1500.0,8.0,0
9999248,13.0,51.0,D,F,South East,S & S East,Gold,5286.11,5.0,0
9999914,4.0,58.0,B,U,Midlands,East,Tin,0.009999999999999998,5.0,0
10001417,11.0,55.0,E,F,South East,London,Silver,1000.0,5.0,0
10001557,11.0,66.0,F,F,South East,London,Gold,10000.0,5.0,1
10002596,23.0,32.0,F,F,South West,S West,Tin,0.009999999999999998,4.0,1
10002847,12.0,50.0,C,F,North,Yorkshire,Silver,1960.0,8.0,0
10004009,9.0,73.0,D,F,South East,London,Gold,8053.349999999999,7.0,0
10006303,5.0,62.0,E,F,Midlands,East,Gold,12000.0,5.0,0
10006834,10.0,65.0,B,F,South East,S & S East,Silver,5000.0,4.0,0
10006958,6.0,64.0,E,F,North,N West,Gold,9053.349999999999,7.0,0
10007016,4.0,30.0,D,F,Midlands,Midlands,Tin,0.009999999999999998,8.0,0
10007113,8.0,47.0,D,M,Midlands,Midlands,Silver,2000.0,8.0,0
10008861,9.0,45.0,F,M,Midlands,Wales & West,Tin,0.009999999999999998,4.0,0
10009876,11.0,70.0,C,U,Scottish,C Scotland,Gold,7088.139999999999,11.0,0
10010823,7.0,44.0,F,F,South East,London,Tin,0.009999999999999998,5.0,0
10011196,8.0,67.0,D,M,South East,London,Silver,3000.0,8.0,0
10012729,5.0,44.0,F,M,South East,London,Gold,6000.0,4.0,0
10014799,10.0,44.0,D,F,Midlands,Midlands,Tin,0.009999999999999998,5.0,1
10016171,9.0,44.0,F,M,Midlands,Wales & West,Tin,0.009999999999999998,9.0,0
10016481,8.0,72.0,B,F,South West,S West,Silver,4500.0,5.0,1
10017518,6.0,35.0,F,F,South East,London,Tin,0.009999999999999998,6.0,1
10017631,3.0,48.0,D,M,North,N East,Tin,0.009999999999999998,5.0,0
10019944,10.0,53.0,C,U,Midlands,Wales & West,Silver,1200.0,7.0,0
10020403,11.0,41.0,F,U,Midlands,Wales & West,Silver,160.0,1.0,1
10020624,9.0,50.0,F,F,South East,S & S East,Tin,0.009999999999999998,5.0,0
10021663,16.0,77.0,B,M,Midlands,Wales & West,Silver,1500.0,6.0,0
10021795,9.0,45.0,F,M,South East,London,Tin,0.009999999999999998,5.0,0
10022465,12.0,37.0,B,M,South East,London,Gold,6000.0,1.0,0
10028358,18.0,55.0,C,F,Midlands,Wales & West,Silver,3000.0,7.0,0
10030034,9.0,58.0,C,F,South East,S & S East,Gold,6000.0,2.0,0
