,0,1,2,3,4,5,6,7,8,Actual Outcome,prob_0,prob_1,Decile
3810,8,54,4,2,3,2,2,3000.01,9,0,0.856852143,0.143147857,7
770,10,63,2,2,1,5,2,5000,12,0,0.856859262,0.143140738,7
963,9,69,3,0,2,13,0,17961.3,7,0,0.857044214,0.142955786,7
1564,6,51,6,1,1,12,3,0.01,8,0,0.857071997,0.142928003,7
2752,4,46,5,0,4,4,3,0.01,7,0,0.857102864,0.142897136,7
3718,8,45,0,3,4,9,3,0.01,4,0,0.857110084,0.142889916,7
288,8,52,3,2,4,9,3,0.01,8,0,0.857172593,0.142827407,7
734,6,45,4,2,1,12,3,0.01,9,0,0.857196946,0.142803054,7
3715,10,65,6,2,2,6,2,500,15,0,0.857338726,0.142661274,7
112,10,63,2,2,4,4,0,6000,4,0,0.857583068,0.142416932,7
3359,8,58,1,1,2,6,2,3000,3,0,0.857612067,0.142387933,7
3500,7,60,1,0,4,4,0,6000,2,0,0.857692628,0.142307372,7
1411,8,54,2,2,1,5,2,2000,6,0,0.857707824,0.142292176,7
188,10,75,6,0,1,3,2,1500,4,1,0.85772842,0.14227158,7
508,7,47,2,2,4,9,3,0.01,5,0,0.858103643,0.141896357,7
2720,10,65,3,2,1,3,0,9000,8,0,0.858119214,0.141880786,7
110,8,56,2,2,1,3,0,6000,6,0,0.858164784,0.141835216,7
1610,5,46,3,1,1,3,2,3650,2,0,0.858193234,0.141806766,7
947,7,51,4,2,2,8,0,11600,7,0,0.858201174,0.141798826,7
2349,10,67,2,1,4,4,2,3000,8,0,0.85827055,0.14172945,7
2592,12,60,4,3,4,4,1,50000,4,0,0.858323901,0.141676099,7
1368,8,60,5,1,1,3,3,0.01,8,0,0.858351243,0.141648757,7
169,9,67,4,1,4,9,0,10000,28,1,0.858387683,0.141612317,7
725,10,68,3,1,1,5,3,0.01,8,1,0.85841046,0.14158954,7
3318,4,48,5,0,4,4,0,12161,6,0,0.858421149,0.141578851,7
3090,8,47,4,3,4,4,3,0.01,5,0,0.858495293,0.141504707,7
1688,7,56,6,1,4,9,0,14961.5,9,0,0.858769014,0.141230986,7
2580,11,61,5,3,4,4,3,0.01,8,0,0.858872946,0.141127054,7
396,8,51,3,2,4,4,1,35100,16,0,0.858882992,0.141117008,7
3211,8,60,3,1,4,4,0,10905.3,8,0,0.859143827,0.140856173,7
1980,13,76,1,2,4,4,0,10200,8,0,0.85927246,0.14072754,7
348,5,45,0,1,1,11,3,0.01,10,0,0.859313427,0.140686573,7
550,7,53,1,1,4,4,2,1000,1,0,0.859321929,0.140678071,7
1425,8,54,7,2,4,4,3,0.01,8,0,0.859383017,0.140616983,7
3723,8,58,3,1,5,10,2,3000,8,1,0.859432524,0.140567476,7
2072,6,51,4,1,1,3,3,0.01,8,0,0.859558616,0.140441384,7
740,6,46,5,2,1,12,2,620,2,0,0.859691694,0.140308306,7
1124,6,53,4,1,1,5,0,6000,2,0,0.859781749,0.140218251,7
3365,4,43,3,1,1,5,2,0.02,8,0,0.859961855,0.140038145,7
517,8,52,2,2,4,4,2,5000,1,0,0.860552594,0.139447406,7
985,10,66,4,2,3,2,0,10000,19,0,0.860555247,0.139444753,7
3375,7,54,2,1,4,9,2,2400.01,8,0,0.860572129,0.139427871,7
254,10,63,5,2,2,8,1,25000,16,0,0.860727002,0.139272998,7
2951,9,60,6,2,1,12,2,4000,8,0,0.860753311,0.139246689,7
1676,8,61,4,1,1,5,2,50,7,0,0.860919528,0.139080472,7
60,7,50,4,2,4,9,2,600.01,11,0,0.860964055,0.139035945,7
1817,5,50,3,0,4,4,3,0.01,5,0,0.861007575,0.138992425,7
2648,9,65,3,1,4,4,0,6000,5,1,0.861069212,0.138930788,7
1561,7,51,6,2,1,5,2,1769.79,1,0,0.86116143,0.13883857,7
3415,5,43,3,2,1,3,0,6000,1,0,0.861231816,0.138768184,7
2745,7,51,4,2,1,12,2,5000,13,0,0.861271442,0.138728558,7
3842,5,45,3,1,4,4,3,0.01,8,0,0.861282148,0.138717852,7
2790,5,46,4,1,4,4,2,1500,5,0,0.861291436,0.138708564,7
3771,10,69,3,1,1,5,2,2000,5,0,0.861380337,0.138619663,7
228,9,61,6,2,2,13,0,6000,2,0,0.8615769,0.1384231,7
1943,10,76,2,0,1,3,0,6000,5,0,0.861584144,0.138415856,7
2288,5,46,6,1,4,9,1,26000,18,0,0.861732087,0.138267913,7
3660,9,59,2,2,4,9,0,6000,4,0,0.861736987,0.138263013,7
2304,7,54,3,1,1,12,1,20274.8,3,0,0.861765601,0.138234399,7
3808,9,67,6,1,2,8,0,6053.35,5,0,0.861802255,0.138197745,7
3891,11,72,5,1,4,4,3,0.01,6,1,0.861811603,0.138188397,7
2783,7,53,4,2,0,0,0,6000,2,0,0.861887038,0.138112962,7
3641,9,58,5,2,4,9,2,5000,5,1,0.861999564,0.138000436,7
2406,5,48,2,1,4,4,0,6035.46,12,0,0.862035922,0.137964078,7
2712,6,53,4,1,2,13,0,6053.35,6,0,0.862036794,0.137963206,7
3076,11,69,2,2,1,5,0,10500,5,0,0.862283759,0.137716241,7
1318,7,55,3,1,1,5,3,0.01,5,0,0.862314741,0.137685259,7
1372,5,51,6,0,4,9,3,0.01,4,0,0.862516336,0.137483664,7
530,7,54,4,1,4,4,3,0.01,5,0,0.862529858,0.137470142,7
1918,8,61,3,1,4,9,0,6000.01,8,0,0.862733732,0.137266268,7
3815,6,46,4,2,1,5,3,0.01,8,0,0.862834126,0.137165874,7
2055,6,50,4,1,3,7,3,0.01,5,0,0.862852257,0.137147743,7
373,9,65,6,1,2,8,3,0.01,10,0,0.862895663,0.137104337,7
3393,6,45,6,2,4,4,3,0.01,5,0,0.863018423,0.136981577,7
151,8,62,3,1,2,13,0,7500,11,1,0.863051598,0.136948402,7
3615,7,55,5,1,4,9,3,0.01,11,0,0.863282095,0.136717905,7
1634,9,60,2,2,2,8,0,6000,2,0,0.863339025,0.136660975,7
1320,8,62,2,1,1,3,0,6400,5,0,0.863375549,0.136624451,7
973,9,66,5,1,2,8,0,9000,1,0,0.863515901,0.136484099,7
2987,6,51,6,1,4,9,2,200,1,0,0.863777157,0.136222843,7
3547,7,51,3,2,1,3,2,1000,5,0,0.864033071,0.135966929,7
1979,6,51,6,1,4,4,2,2000,1,0,0.864046417,0.135953583,7
3009,5,45,2,1,4,9,2,5000,5,0,0.864113996,0.135886004,7
1602,6,53,3,1,1,12,0,6000,2,0,0.864183923,0.135816077,7
1302,8,55,6,2,2,13,2,3000,2,0,0.864194347,0.135805653,7
489,8,54,3,2,1,12,3,0.01,5,0,0.864233663,0.135766337,7
2672,7,63,6,0,1,5,2,1000,6,0,0.864370109,0.135629891,7
46,5,44,0,1,4,4,3,0.01,5,0,0.86438804,0.13561196,7
2784,9,66,6,1,1,12,2,1000,5,0,0.864403534,0.135596466,7
834,9,54,6,3,2,13,2,5000,4,0,0.864406189,0.135593811,7
2658,12,68,5,3,2,6,0,18053.3,6,0,0.864510938,0.135489062,7
944,9,53,4,3,2,8,3,0.01,4,0,0.864679736,0.135320264,7
3762,7,54,3,1,4,9,3,0.01,7,1,0.864733964,0.135266036,7
3743,9,65,3,1,2,8,2,4490.6,12,0,0.864736294,0.135263706,7
997,8,51,4,3,1,5,2,503.59,9,0,0.865100693,0.134899307,7
3658,10,58,1,3,2,6,2,1000,8,0,0.865130929,0.134869071,7
3227,7,49,4,2,4,4,3,0.01,5,0,0.865204613,0.134795387,7
3755,7,49,4,2,4,4,3,0.01,5,0,0.865204613,0.134795387,7
1413,10,71,4,1,1,5,0,18000,12,0,0.865260551,0.134739449,7
3731,5,35,3,3,3,2,3,0.01,5,0,0.865321127,0.134678873,7
3687,4,43,4,1,1,12,2,4000,5,1,0.865528188,0.134471812,7
44,5,47,2,1,4,9,0,6000,1,0,0.865569023,0.134430977,7
3862,6,57,6,0,3,2,3,0.01,7,0,0.865574959,0.134425041,7
3189,8,47,2,3,4,9,3,0.01,4,0,0.865613219,0.134386781,7
2981,8,60,2,1,4,4,2,879.57,11,0,0.865998191,0.134001809,7
3409,5,45,1,1,4,4,3,0.01,8,0,0.866155709,0.133844291,7
1745,10,69,1,1,4,4,0,7500,3,1,0.866233874,0.133766126,7
121,10,62,2,2,4,4,3,0.01,8,0,0.866240084,0.133759916,7
3326,8,62,4,1,0,0,2,1000,4,0,0.866269472,0.133730528,7
3095,7,56,5,1,4,4,2,1000,5,1,0.866288925,0.133711075,7
3605,8,68,2,0,1,5,0,18971.6,21,0,0.86647024,0.13352976,7
2281,4,45,6,1,1,3,2,1200.01,8,0,0.866472809,0.133527191,7
3240,9,60,2,1,4,4,1,36075,4,0,0.866522587,0.133477413,7
2698,5,52,4,0,2,8,3,0.01,5,0,0.86655308,0.13344692,7
1156,7,56,4,1,2,13,2,300,2,0,0.866588121,0.133411879,7
1937,7,49,2,2,4,4,2,5000,5,0,0.866657986,0.133342014,7
2585,7,51,5,2,1,5,3,0.01,5,0,0.866724577,0.133275423,7
2583,8,60,3,1,2,13,3,0.01,11,0,0.866800845,0.133199155,7
1601,8,59,3,1,4,9,2,5000,5,0,0.866856892,0.133143108,7
205,7,43,2,3,4,4,3,0.01,4,0,0.866904387,0.133095613,7
3421,10,63,1,2,2,13,2,3000,7,0,0.866970286,0.133029714,7
438,9,67,6,1,1,3,2,2000,8,0,0.867036371,0.132963629,7
1317,8,60,2,1,2,8,3,0.01,12,0,0.867059634,0.132940366,7
2535,10,71,5,1,1,3,2,5000,11,0,0.867115897,0.132884103,7
3078,7,55,4,1,4,9,3,0.01,9,1,0.867284352,0.132715648,7
1284,7,58,6,1,1,5,2,4085.03,9,0,0.867409967,0.132590033,7
319,8,54,1,2,4,9,0,12222.5,2,0,0.867470044,0.132529956,7
3390,6,57,3,0,4,9,0,14700,7,1,0.867480881,0.132519119,7
270,7,57,4,1,1,5,2,1740,4,0,0.867527139,0.132472861,7
566,10,65,5,2,4,4,0,12107.6,6,0,0.86755693,0.13244307,7
292,7,51,1,2,4,4,0,9000,8,0,0.867655791,0.132344209,7
1281,4,42,6,1,4,9,3,0.01,4,0,0.867827264,0.132172736,7
2085,8,63,4,1,1,12,0,6053.34,4,0,0.868025735,0.131974265,7
2413,9,59,2,2,2,6,3,0.01,10,1,0.8680857,0.1319143,7
1152,10,64,1,2,2,8,0,16000,7,0,0.86813301,0.13186699,7
2368,4,37,3,2,4,4,2,600,5,0,0.86822196,0.13177804,7
2703,9,60,3,2,4,9,0,6000,1,0,0.868281997,0.131718003,7
330,10,63,2,2,4,4,2,3000,7,0,0.868398987,0.131601013,7
2507,8,56,6,2,4,4,2,1500,8,0,0.86847333,0.13152667,7
580,13,77,1,2,4,4,0,12158.7,7,0,0.868476556,0.131523444,7
3645,7,56,3,1,2,8,0,19666.1,3,0,0.868538221,0.131461779,7
2550,9,65,6,1,4,9,3,0.01,11,1,0.86866107,0.13133893,7
911,10,68,2,1,4,4,2,1000,1,0,0.868703799,0.131296201,7
440,7,44,2,3,2,13,3,0.01,5,0,0.86877975,0.13122025,7
2859,9,56,6,3,1,3,2,1900,4,0,0.868831949,0.131168051,7
1185,7,51,2,2,1,3,2,3700,5,0,0.868847258,0.131152742,7
3269,8,59,1,1,4,4,2,100,1,0,0.869045441,0.130954559,7
2003,9,65,3,1,4,4,2,1000,9,0,0.869144696,0.130855304,7
1262,6,57,5,0,4,4,2,4551.98,5,0,0.869447019,0.130552981,7
934,8,64,3,1,2,8,0,6053.35,16,0,0.869503673,0.130496327,7
1530,7,61,0,0,1,11,2,4350,7,0,0.869523496,0.130476504,7
321,7,62,4,0,3,7,2,2000,7,0,0.869534962,0.130465038,7
729,11,76,2,0,5,10,1,20367.7,3,1,0.869600132,0.130399868,7
3450,10,64,2,2,2,8,2,2067,6,0,0.869664284,0.130335716,7
676,8,69,6,0,3,2,0,6000,5,0,0.869819965,0.130180035,7
939,6,53,6,1,2,13,2,1000,4,0,0.86996015,0.13003985,7
374,9,67,2,1,1,3,0,12105.3,8,0,0.869988676,0.130011324,7
1783,5,49,6,1,1,5,3,0.01,9,0,0.870285281,0.129714719,7
685,7,56,3,1,4,4,2,2000,7,0,0.87034961,0.12965039,7
4,7,62,3,0,1,5,3,0.01,8,0,0.870353497,0.129646503,7
2792,7,59,4,1,4,4,0,5655.91,13,0,0.870401256,0.129598744,7
2472,11,73,0,1,2,8,2,4424,7,0,0.870489894,0.129510106,7
2986,9,59,1,2,4,4,0,18130.3,8,0,0.870511822,0.129488178,7
1382,8,63,5,1,3,2,0,6000,2,0,0.870676057,0.129323943,7
648,8,67,2,0,1,3,2,2800,8,0,0.870765194,0.129234806,7
681,6,53,4,1,2,13,2,1000,9,0,0.870786712,0.129213288,7
36,6,53,6,1,4,4,2,3000,10,0,0.87083251,0.12916749,7
3002,5,46,3,1,4,4,3,0.01,4,0,0.870969822,0.129030178,7
1236,9,61,3,2,4,4,0,6000,4,1,0.871027702,0.128972298,7
2727,4,44,7,1,2,8,3,0.01,5,1,0.871081855,0.128918145,7
3720,8,62,6,1,4,4,2,300.01,8,0,0.87122219,0.12877781,7
3222,9,68,3,1,0,0,0,19000,14,0,0.871569442,0.128430558,7
144,6,51,4,1,5,10,2,2600,4,0,0.871685376,0.128314624,7
211,9,63,2,2,1,5,0,6000,11,0,0.871788452,0.128211548,7
658,3,44,6,0,4,9,3,0.01,7,0,0.871892244,0.128107756,7
2510,8,58,4,2,2,8,0,7053.34,6,0,0.87193833,0.12806167,7
767,5,56,3,0,1,3,0,9106.01,9,0,0.871974542,0.128025458,7
342,7,55,2,1,4,9,3,0.01,9,0,0.871978383,0.128021617,7
654,8,55,5,2,4,9,3,0.01,8,0,0.872087403,0.127912597,7
1588,9,55,2,3,4,4,0,9800,5,0,0.872117235,0.127882765,7
3236,11,78,6,1,1,12,2,700,21,0,0.872211939,0.127788061,7
376,3,33,1,2,2,13,2,420,4,1,0.872338976,0.127661024,7
1867,11,75,3,1,3,1,0,12000,2,0,0.872595968,0.127404032,7
1080,8,51,6,3,1,12,3,0.01,5,0,0.872603104,0.127396896,7
386,7,53,0,2,1,11,0,6800,9,0,0.87269691,0.12730309,7
929,7,57,0,1,1,12,2,250,10,0,0.87280087,0.12719913,7
2090,6,47,6,2,4,4,3,0.01,9,0,0.872801166,0.127198834,7
3546,4,46,1,1,2,8,2,2201.6,30,0,0.872856424,0.127143576,7
93,4,37,4,2,5,10,2,2700,4,0,0.873108187,0.126891813,7
3509,4,49,6,0,1,12,1,20698.7,3,0,0.873189261,0.126810739,7
3294,6,52,2,1,2,13,2,4884.25,8,0,0.873239439,0.126760561,7
498,9,67,3,1,4,4,0,6053.35,6,0,0.873296726,0.126703274,7
3588,11,70,1,2,2,8,0,6000,2,1,0.873366885,0.126633115,7
1132,10,70,5,1,4,4,2,2500,4,0,0.873385518,0.126614482,7
157,13,78,1,2,1,12,2,3000,9,1,0.873470358,0.126529642,7
3477,9,67,6,1,2,13,2,3000,8,1,0.873590915,0.126409085,7
3040,6,54,6,1,4,4,2,50,11,0,0.873802071,0.126197929,7
496,6,40,0,3,4,4,2,3000,6,0,0.873952763,0.126047237,7
1550,6,53,4,1,1,12,3,0.01,9,0,0.874176682,0.125823318,7
3148,5,47,3,1,4,4,3,0.01,8,0,0.874199561,0.125800439,7
3458,8,63,3,1,3,1,0,6000,3,0,0.874265537,0.125734463,7
2185,6,52,1,1,2,8,2,1400,4,0,0.874270999,0.125729001,7
2403,10,66,4,2,4,4,0,5500,1,0,0.874294716,0.125705284,7
2733,9,68,6,1,1,12,2,3000,11,0,0.874305256,0.125694744,7
464,9,69,5,1,4,4,2,2000,30,0,0.874557812,0.125442188,7
1219,8,55,2,2,4,9,2,1000,5,0,0.874598965,0.125401035,7
3285,5,42,2,2,4,4,2,1000,5,0,0.874643591,0.125356409,7
783,7,60,6,1,4,9,2,3000,28,1,0.874730659,0.125269341,7
1791,6,54,2,1,1,3,0,17042.9,9,0,0.87482567,0.12517433,7
3803,9,61,6,2,4,4,2,1000,4,0,0.874840038,0.125159962,7
2255,5,41,1,2,4,4,3,0.01,8,0,0.875058867,0.124941133,7
3511,6,49,2,2,1,5,0,12053.3,7,0,0.875089229,0.124910771,7
375,9,67,4,1,4,4,0,10000,5,1,0.875129251,0.124870749,7
2295,8,64,3,1,1,5,0,6545.51,4,0,0.875243927,0.124756073,7
2625,8,57,4,2,1,3,2,4000.01,4,0,0.875269751,0.124730249,7
1402,11,71,3,2,3,2,2,4000,21,0,0.875364788,0.124635212,7
3460,10,70,1,1,2,6,2,1500,5,0,0.875450731,0.124549269,7
644,8,57,0,2,1,11,0,6000,1,0,0.875508292,0.124491708,7
1197,8,61,2,1,2,6,2,3000,2,0,0.875518232,0.124481768,7
993,6,54,7,1,4,4,2,3000,9,0,0.875530373,0.124469627,7
1234,11,70,4,2,4,4,0,10000,1,0,0.875612772,0.124387228,7
3857,4,45,6,1,4,4,0,14000,3,0,0.875620581,0.124379419,7
1511,9,66,3,1,2,6,3,0.01,10,1,0.875808305,0.124191695,7
2465,4,43,2,1,3,2,2,3000,1,0,0.875853414,0.124146586,7
2063,6,53,1,1,4,4,0,6000,2,0,0.875928042,0.124071958,7
384,9,62,6,2,1,5,3,0.01,8,0,0.87593872,0.12406128,7
3181,3,38,3,1,4,4,3,0.01,4,0,0.876005919,0.123994081,7
3781,10,71,0,1,4,4,0,6105.32,8,0,0.876155783,0.123844217,7
2229,9,70,5,1,1,3,2,3000,25,0,0.876156016,0.123843984,7
618,10,58,1,3,3,2,3,0.01,5,0,0.876166419,0.123833581,7
893,4,33,4,3,4,4,2,1500,4,0,0.876258783,0.123741217,7
1729,7,55,1,1,5,10,2,3000,4,0,0.876355577,0.123644423,7
2977,5,49,4,1,4,4,0,16105.3,7,0,0.876451485,0.123548515,7
1476,8,61,0,1,4,4,2,3000,14,1,0.876502545,0.123497455,7
407,5,48,6,1,4,4,3,0.01,4,0,0.876541778,0.123458222,7
1316,7,59,6,1,1,5,2,500,1,0,0.876678196,0.123321804,7
2966,6,55,3,1,1,12,0,6000,2,0,0.876869752,0.123130248,7
2044,9,60,2,2,2,13,3,0.01,9,0,0.876919,0.123081,7
900,8,65,1,0,4,4,2,4984.25,1,0,0.876957267,0.123042733,7
25,7,48,2,2,1,12,1,40150,4,0,0.876987854,0.123012146,7
305,6,44,6,3,2,13,2,500,9,0,0.877014862,0.122985138,7
2905,10,71,3,1,3,7,0,16000,6,0,0.877026859,0.122973141,7
1389,7,58,6,1,2,13,3,0.01,8,0,0.877258602,0.122741398,7
2935,7,61,4,0,2,8,1,25000,1,0,0.877306376,0.122693624,7
3127,4,43,6,1,5,10,3,0.01,4,1,0.877351109,0.122648891,7
217,9,61,2,2,4,9,2,2500,16,1,0.877474045,0.122525955,7
1767,6,55,6,1,4,4,0,6000,1,0,0.877648871,0.122351129,7
2106,4,40,3,2,1,12,2,600,8,0,0.877750297,0.122249703,7
1736,9,71,1,0,3,2,2,2000,5,0,0.877792587,0.122207413,7
131,4,51,4,0,1,5,2,5000,9,0,0.877864627,0.122135373,7
193,8,58,0,2,1,11,0,6000,6,0,0.877911552,0.122088448,7
2446,8,59,6,2,1,12,2,1636.09,11,0,0.878098861,0.121901139,7
2794,7,56,2,1,4,4,2,5000,3,0,0.878173499,0.121826501,7
922,7,59,3,1,1,12,2,1020,11,1,0.878213342,0.121786658,7
1013,10,70,2,1,4,9,2,2250,8,0,0.878231142,0.121768858,7
1362,9,67,6,1,2,13,2,5000,4,0,0.878236639,0.121763361,7
1747,7,60,5,1,1,12,0,15000,9,0,0.87838167,0.12161833,7
1165,9,65,2,1,1,12,1,20745.5,3,1,0.878441072,0.121558928,7
3586,5,54,6,0,4,4,3,0.01,6,0,0.87868328,0.12131672,7
3482,8,62,2,1,2,13,2,3000,8,0,0.878934313,0.121065687,7
1639,3,34,5,2,5,10,2,1500,3,0,0.879176236,0.120823764,7
2666,7,58,3,1,2,13,2,3920,9,0,0.879188513,0.120811487,7
2864,12,75,6,2,5,10,2,500,10,1,0.87921016,0.12078984,7
448,9,65,1,1,4,4,2,5000,6,0,0.879344682,0.120655318,7
1253,9,67,1,1,4,4,0,15000,14,0,0.879379153,0.120620847,7
1400,10,70,4,2,1,5,0,6000,16,0,0.87948211,0.12051789,7
240,3,33,0,2,2,8,3,0.01,5,0,0.879572352,0.120427648,7
3008,7,59,2,1,2,13,0,12000,9,0,0.879652911,0.120347089,7
313,6,48,5,2,2,8,3,0.01,4,0,0.879982544,0.120017456,7
3474,5,49,3,1,1,5,3,0.01,5,0,0.880045353,0.119954647,7
748,4,50,4,0,2,8,2,3500,1,0,0.880060674,0.119939326,7
1014,11,66,3,3,1,5,2,4000,11,0,0.880063961,0.119936039,7
3013,9,67,3,1,1,5,3,0.01,8,0,0.88015372,0.11984628,7
3134,8,63,4,1,1,5,3,0.01,8,0,0.880373507,0.119626493,7
2066,6,48,3,2,4,4,2,1050,7,0,0.880644656,0.119355344,7
1508,6,60,2,0,3,2,0,6000,1,0,0.880661566,0.119338434,7
3881,8,60,6,2,3,1,0,6000,5,0,0.880675752,0.119324248,7
2017,7,50,6,3,4,4,0,5800,8,0,0.880808251,0.119191749,7
861,9,64,5,2,1,5,2,1000,12,0,0.880874444,0.119125556,7
2343,6,53,0,1,1,11,2,3000,5,0,0.880984236,0.119015764,7
145,5,50,4,1,2,13,2,2100.01,8,0,0.881045617,0.118954383,7
446,8,65,2,1,0,0,0,6000,1,0,0.881079176,0.118920824,7
3246,6,55,3,1,4,4,0,7553.35,7,0,0.881173516,0.118826484,7
1034,5,50,2,1,2,6,0,14000,5,0,0.881305926,0.118694074,7
2068,6,48,2,2,4,4,2,120.5,8,0,0.881346248,0.118653752,7
2159,10,66,2,2,1,3,2,2000,1,0,0.881372292,0.118627708,7
1010,5,42,2,2,1,5,1,26309.5,3,0,0.881403652,0.118596348,7
1885,7,53,5,2,4,4,0,17112.8,3,0,0.881539583,0.118460417,7
2025,8,59,6,2,1,5,2,2000,4,0,0.881715624,0.118284376,7
3223,7,64,2,0,1,3,2,3000,5,0,0.881722446,0.118277554,7
751,11,67,3,3,1,5,0,11000,5,0,0.881764709,0.118235291,7
736,3,43,4,1,4,4,0,5700,11,1,0.881805618,0.118194382,7
763,8,68,3,0,2,8,2,3000,4,0,0.881933106,0.118066894,7
739,9,67,3,1,4,4,2,3407.45,11,0,0.881952756,0.118047244,7
3291,9,66,2,1,4,9,2,3026.67,7,0,0.881989121,0.118010879,7
1267,7,60,3,1,1,12,0,10179.4,4,0,0.882400815,0.117599185,7
1373,7,64,3,0,3,1,0,15000,2,0,0.882440242,0.117559758,7
3545,9,69,4,1,1,3,2,300,8,0,0.882454753,0.117545247,7
242,7,53,2,2,1,5,2,3000,3,0,0.882498677,0.117501323,7
3608,5,49,5,1,4,4,3,0.01,7,0,0.882534413,0.117465587,7
176,5,45,5,2,1,5,3,0.01,7,0,0.882558074,0.117441926,7
2827,11,75,2,1,4,4,2,4842.12,8,0,0.882646533,0.117353467,7
722,7,59,4,1,1,5,3,0.01,8,0,0.882752826,0.117247174,7
510,7,58,5,1,4,4,2,5000,4,0,0.88277245,0.11722755,7
3310,10,74,3,1,1,12,0,12107.6,12,1,0.882883679,0.117116321,7
2212,11,72,2,2,1,5,2,480,11,0,0.882887317,0.117112683,7
1321,7,61,4,1,1,5,2,1000,15,0,0.883275944,0.116724056,7
1719,9,60,2,2,4,4,3,0.01,5,0,0.883292446,0.116707554,7
3486,5,51,6,1,1,12,2,720,1,0,0.883389379,0.116610621,7
167,8,60,6,2,2,13,0,7500,3,0,0.883395149,0.116604851,7
1248,5,50,1,1,3,2,0,8112.07,1,0,0.88339519,0.11660481,7
1947,7,59,6,1,1,5,3,0.01,1,1,0.88340396,0.11659604,7
2797,6,55,5,1,5,10,0,6000,2,0,0.883424417,0.116575583,7
988,10,71,4,1,1,12,1,20645.4,3,1,0.88343926,0.11656074,7
3052,3,45,3,0,4,9,2,5000,4,0,0.883683234,0.116316766,7
632,7,54,4,2,4,4,0,9250,2,0,0.883917048,0.116082952,7
2186,8,54,6,3,2,8,2,2000.01,9,0,0.884063068,0.115936932,7
3102,6,57,3,1,1,5,0,6053.35,6,0,0.884176946,0.115823054,7
3137,6,58,3,0,4,4,3,0.01,4,0,0.884215956,0.115784044,7
318,10,73,3,1,2,8,0,13624.3,6,0,0.884329824,0.115670176,7
926,10,67,2,2,4,4,0,6000,2,1,0.884346991,0.115653009,7
1280,10,66,3,2,4,9,2,1500,7,0,0.884438751,0.115561249,7
2204,9,61,2,2,2,8,3,0.01,5,0,0.884475139,0.115524861,7
2273,7,58,3,1,4,9,2,3000,7,0,0.884532558,0.115467442,7
3761,8,66,6,1,1,12,0,12884.2,8,0,0.884603919,0.115396081,7
3215,10,69,4,1,3,7,1,32062.5,4,1,0.884607968,0.115392032,7
3288,10,76,1,0,4,9,0,18053.3,5,0,0.884694489,0.115305511,7
3464,7,58,2,1,4,4,0,16000,3,0,0.884713406,0.115286594,7
3576,8,53,5,3,2,13,2,2400,5,0,0.884716771,0.115283229,7
941,5,52,4,1,2,8,0,6000,2,0,0.884857421,0.115142579,7
1430,5,47,6,2,3,2,0,6000,1,0,0.88498315,0.11501685,7
1401,7,61,2,1,3,1,0,6000,11,1,0.885015345,0.114984655,7
1212,7,60,2,1,2,8,0,6000,1,0,0.885126704,0.114873296,7
3875,8,62,1,1,3,2,3,0.01,9,0,0.885144096,0.114855904,7
1713,9,70,4,1,1,5,2,250,13,0,0.885176345,0.114823655,7
784,8,65,2,1,2,6,0,6000,5,0,0.885289709,0.114710291,7
1649,10,67,1,2,4,4,0,9000,7,1,0.88535026,0.11464974,7
1023,8,64,3,1,2,13,2,300,9,0,0.885602299,0.114397701,7
1397,10,71,2,1,5,10,2,3000,11,0,0.885628023,0.114371977,7
3852,8,63,2,1,4,4,2,50,8,0,0.885846928,0.114153072,7
799,8,60,4,2,1,3,0,11000,2,0,0.885943371,0.114056629,7
2089,8,62,1,1,3,2,2,3750,2,0,0.886070914,0.113929086,7
433,6,58,4,1,1,5,0,5800.01,8,0,0.886211281,0.113788719,7
1075,7,53,2,2,4,4,2,3000,9,0,0.886375626,0.113624374,7
1144,10,71,1,1,4,4,2,1500,5,1,0.886532701,0.113467299,7
2300,10,70,6,2,0,0,0,12000,1,1,0.886564702,0.113435298,7
1011,5,43,2,2,4,4,3,0.01,5,0,0.886836326,0.113163674,7
1331,4,48,6,1,1,12,2,2000,9,0,0.886894945,0.113105055,7
2427,9,70,4,1,2,8,0,6000,2,0,0.88702745,0.11297255,7
3425,9,63,4,2,1,12,3,0.01,9,0,0.887127457,0.112872543,7
2307,11,76,2,1,4,4,2,615.46,5,0,0.887132414,0.112867586,7
3754,6,60,4,0,4,9,2,4540.16,10,0,0.887274724,0.112725276,7
3061,8,64,5,1,4,9,2,3000,10,0,0.887360334,0.112639666,7
2516,8,67,6,1,2,8,0,6000.01,7,0,0.887389322,0.112610678,7
1852,5,53,6,1,1,5,2,500,9,0,0.887456773,0.112543227,7
805,9,72,5,1,0,0,0,12000,11,0,0.88745678,0.11254322,7
96,7,55,4,2,1,5,2,1000,4,0,0.887477803,0.112522197,7
2018,11,73,2,2,2,8,0,6000,4,1,0.887521736,0.112478264,7
2400,10,66,2,2,4,9,0,15000,1,0,0.887561543,0.112438457,7
1385,12,74,2,2,4,9,3,0.01,7,1,0.887580465,0.112419535,7
601,6,51,5,2,1,5,2,3534.1,7,0,0.887602954,0.112397046,7
845,4,37,6,3,1,3,2,3000.01,4,0,0.887897913,0.112102087,7
3819,7,61,6,1,4,4,0,14300,9,0,0.887944748,0.112055252,7
1179,7,62,6,1,2,8,0,6000,1,0,0.888123762,0.111876238,8
563,9,71,5,1,1,12,0,6000,3,0,0.888130777,0.111869223,8
